1,3.78,2076,GC,18/07/2012,0.992,0.584,0.645,0.584,0.677,0.117,0.754,0.663,0.084,0.386,0.66,0.912,0.727,0.302,0.176,0.27,0.153,0.461,0.386,0.162,0.078,0.246,0.148,0.287,0.148,0.118,0.053,0.122,0.05,0.418,0.116,0.16,0.05,0.125,0.064,0.499,0.523,0.343,0.212,0.275,0.468,0.26,0.239,0.251,0.428,0.968,1.087,0.98,
1,3.78,2076,GG,18/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.081,0.138,0.2,0.294,0.531,0.7,0.806,0.888,0.988,1.081,1.15,1.194,1.163,1.063,0.913,0.738,0.369,0.081,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,19/07/2012,1.238,0.688,0.625,0.644,0.144,0.9,0,0.219,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,19/07/2012,0.998,0.758,0.848,0.613,0.616,0.677,0.991,0.922,0.064,0.16,0.645,0.105,0.286,0.104,0.054,0.251,0.141,0.657,0.066,0.145,0.051,0.151,0.471,0.189,0.253,0.359,0.157,0.611,0.117,0.37,1.162,1.468,2.112,1.954,1.624,0.342,0.253,1.5,0.219,0.247,0.235,0.255,0.468,0.378,0.244,1.567,0.953,1.209,
1,3.78,2076,GG,19/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.063,0.156,0.175,0.25,0.388,0.663,0.688,0.525,0.669,0.719,0.619,0.575,1.044,0.981,0.994,0.763,0.406,0.1,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,20/07/2012,1.238,1.244,1.25,1.256,0.269,1.038,0.288,0.338,0.738,0,0,0.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,20/07/2012,0.937,0.869,0.557,0.709,0.69,0.663,1.094,0.695,0.283,0.17,0.639,0.966,0.673,0.522,0.082,0.139,0.188,0.53,0.315,0.099,0.12,0.344,1.275,1.31,1.128,1.085,0.722,0.606,0.318,1.051,1.099,0.648,1.091,0.525,0.216,0.406,0.531,0.19,0.527,0.236,0.522,0.209,0.301,0.655,0.222,0.658,0.128,0.057,
1,3.78,2076,GG,20/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.025,0.031,0.056,0.2,0.519,0.7,0.806,0.9,0.994,1.088,1.188,1.15,1.188,1.081,0.944,0.781,0.406,0.106,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,21/07/2012,1.225,1.25,1.169,0.181,1.169,0,0.806,0.263,0,0.206,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,21/07/2012,0.362,0.053,0.117,0.051,0.115,0.352,0.765,0.638,0.112,0.163,0.888,0.81,0.771,0.138,0.346,0.176,0.381,0.17,0.143,0.313,0.139,0.079,0.185,0.156,0.355,0.051,0.112,0.064,0.098,0.319,0.083,0.087,0.071,0.098,0.315,0.132,0.08,0.248,0.173,0.478,0.201,0.357,0.21,0.282,0.626,0.853,0.057,0.123,
1,3.78,2076,GG,21/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.013,0.038,0.088,0.125,0.219,0.169,0.306,0.369,0.538,0.338,0.35,0.275,0.163,0.163,0.2,0.725,0.313,0.163,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,22/07/2012,1.238,1.244,1.05,0.244,1.056,0,0.731,0.256,0,0,0.775,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,
1,3.78,2076,GC,22/07/2012,0.288,0.17,0.948,0.983,0.944,1.274,1.29,0.877,0.09,0.121,0.93,0.048,0.102,0.078,0.164,0.454,0.162,0.319,0.226,0.294,0.588,0.081,0.217,1.203,1.973,1.299,1.075,0.546,0.49,1.256,1.208,1.192,1.713,0.387,0.572,1.437,1.148,0.888,0.331,0.499,0.245,0.264,0.242,0.423,0.395,0.682,0.091,0.077,
1,3.78,2076,GG,22/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.088,0.075,0.231,0.306,0.319,0.469,0.344,0.544,0.4,0.763,0.675,0.663,1.063,0.813,0.35,0.169,0.125,0.106,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,23/07/2012,1.256,1.231,0.131,1.15,0.144,0.394,0.613,0,0,0.856,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075,
1,3.78,2076,GC,23/07/2012,0.089,0.305,0.082,0.084,0.075,0.358,0.737,0.689,0.057,0.166,0.888,0.908,0.664,0.253,0.048,0.634,0.385,0.207,0.142,0.587,0.838,1.727,1.583,1.8,1.993,1.804,1.759,1.184,0.303,1.262,1.59,1.455,0.303,0.114,0.074,0.554,0.198,0.675,0.246,0.206,0.555,0.209,0.273,0.448,0.159,0.95,0.056,0.124,
1,3.78,2076,GG,23/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.025,0.05,0.075,0.263,0.563,0.738,0.494,0.363,0.706,0.856,0.794,0.381,0.488,1.013,0.331,0.131,0.281,0.1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3.78,2076,CL,24/07/2012,1.244,1.231,1.244,0.069,1.25,0.05,0.6,0.419,0,0,0.888,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,
1,3.78,2076,GC,24/07/2012,0.048,0.624,1.186,1.026,0.948,1.015,1.233,1.514,0.576,0.218,0.65,0.142,0.252,0.117,0.066,0.388,0.442,0.128,0.105,0.092,0.091,0.316,0.091,0.081,0.382,0.371,0.17,0.538,1.831,2.113,1.284,1.835,1.792,1.675,0.507,0.195,0.548,0.332,0.216,0.539,0.224,0.475,0.136,0.087,0.464,0.655,0.144,0.055,
1,3.78,2076,GG,24/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.038,0.075,0.125,0.194,0.275,0.356,0.256,0.294,0.319,0.175,0.25,0.25,0.3,0.225,0.231,0.238,0.15,0.05,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
